user_id,item_id,rank
55,2651,30.0
56,311,1.0
56,312,2.0
56,313,3.0
56,314,4.0
56,345,5.0
56,455,6.0
56,582,7.0
56,673,8.0
56,708,9.0
56,951,10.0
56,975,11.0
56,1072,12.0
56,1084,13.0
56,1264,14.0
56,1418,15.0
56,1655,16.0
56,1757,17.0
56,2252,18.0
56,2313,19.0
56,2334,20.0
56,2405,21.0
56,2488,22.0
56,2525,23.0
56,2542,24.0
56,2555,25.0
56,2570,26.0
56,2577,27.0
56,2648,28.0
56,2649,29.0
56,2651,30.0
57,311,1.0
57,312,2.0
57,313,3.0
57,314,4.0
57,345,5.0
57,455,6.0
57,582,7.0
57,673,8.0
57,708,9.0
57,951,10.0
57,975,11.0
57,1072,12.0
57,1084,13.0
57,1264,14.0
57,1418,15.0
57,1655,16.0
57,1757,17.0
57,2252,18.0
57,2313,19.0
57,2334,20.0
57,2405,21.0
57,2488,22.0
57,2525,23.0
57,2542,24.0
57,2555,25.0
57,2570,26.0
57,2577,27.0
57,2648,28.0
57,2649,29.0
57,2651,30.0
58,311,1.0
58,312,2.0
58,313,3.0
58,314,4.0
58,345,5.0
58,455,6.0
58,582,7.0
58,673,8.0
58,708,9.0
58,951,10.0
58,975,11.0
58,1072,12.0
58,1084,13.0
58,1264,14.0
58,1418,15.0
58,1655,16.0
58,1757,17.0
58,2252,18.0
58,2313,19.0
58,2334,20.0
58,2405,21.0
58,2488,22.0
58,2525,23.0
58,2542,24.0
58,2555,25.0
58,2570,26.0
58,2577,27.0
58,2648,28.0
58,2649,29.0
58,2651,30.0
60,311,1.0
60,312,2.0
60,313,3.0
60,314,4.0
60,345,5.0
60,455,6.0
60,582,7.0
60,673,8.0
60,708,9.0
60,951,10.0
60,975,11.0
60,1072,12.0
60,1084,13.0
60,1264,14.0
60,1418,15.0
60,1655,16.0
60,1757,17.0
60,2252,18.0
60,2313,19.0
60,2334,20.0
60,2405,21.0
60,2488,22.0
60,2525,23.0
60,2542,24.0
60,2555,25.0
60,2570,26.0
60,2577,27.0
60,2648,28.0
60,2649,29.0
60,2651,30.0
61,311,1.0
61,312,2.0
61,313,3.0
61,314,4.0
61,345,5.0
61,455,6.0
61,582,7.0
61,673,8.0
61,708,9.0
61,951,10.0
61,975,11.0
61,1072,12.0
61,1084,13.0
61,1264,14.0
61,1418,15.0
61,1655,16.0
61,1757,17.0
61,2252,18.0
61,2313,19.0
61,2334,20.0
61,2405,21.0
61,2488,22.0
61,2525,23.0
61,2542,24.0
61,2555,25.0
61,2570,26.0
61,2577,27.0
61,2648,28.0
61,2649,29.0
61,2651,30.0
62,311,1.0
62,312,2.0
62,313,3.0
62,314,4.0
62,345,5.0
62,455,6.0
62,582,7.0
62,673,8.0
62,708,9.0
62,951,10.0
62,975,11.0
62,1072,12.0
62,1084,13.0
62,1264,14.0
62,1418,15.0
62,1655,16.0
62,1757,17.0
62,2252,18.0
62,2313,19.0
62,2334,20.0
62,2405,21.0
62,2488,22.0
62,2525,23.0
62,2542,24.0
62,2555,25.0
62,2570,26.0
62,2577,27.0
62,2648,28.0
62,2649,29.0
62,2651,30.0
63,311,1.0
63,312,2.0
63,313,3.0
63,314,4.0
63,345,5.0
63,455,6.0
63,582,7.0
63,673,8.0
63,708,9.0
63,951,10.0
63,975,11.0
63,1072,12.0
63,1084,13.0
63,1264,14.0
63,1418,15.0
63,1655,16.0
63,1757,17.0
63,2252,18.0
63,2313,19.0
63,2334,20.0
63,2405,21.0
63,2488,22.0
63,2525,23.0
63,2542,24.0
63,2555,25.0
63,2570,26.0
63,2577,27.0
63,2648,28.0
63,2649,29.0
63,2651,30.0
64,311,1.0
64,312,2.0
64,313,3.0
64,314,4.0
64,345,5.0
64,455,6.0
64,582,7.0
64,673,8.0
64,708,9.0
64,951,10.0
64,975,11.0
64,1072,12.0
64,1084,13.0
64,1264,14.0
64,1418,15.0
64,1655,16.0
64,1757,17.0
64,2252,18.0
64,2313,19.0
64,2334,20.0
64,2405,21.0
64,2488,22.0
64,2525,23.0
64,2542,24.0
64,2555,25.0
64,2570,26.0
64,2577,27.0
64,2648,28.0
64,2649,29.0
64,2651,30.0
65,311,1.0
65,312,2.0
65,313,3.0
65,314,4.0
65,345,5.0
65,455,6.0
65,582,7.0
65,673,8.0
65,708,9.0
65,951,10.0
65,975,11.0
65,1072,12.0
65,1084,13.0
65,1264,14.0
65,1418,15.0
65,1655,16.0
65,1757,17.0
65,2252,18.0
65,2313,19.0
65,2334,20.0
65,2405,21.0
65,2488,22.0
65,2525,23.0
65,2542,24.0
65,2555,25.0
65,2570,26.0
65,2577,27.0
65,2648,28.0
65,2649,29.0
65,2651,30.0
66,311,1.0
66,312,2.0
66,313,3.0
66,314,4.0
66,345,5.0
66,455,6.0
66,582,7.0
66,673,8.0
66,708,9.0
66,951,10.0
66,975,11.0
66,1072,12.0
66,1084,13.0
66,1264,14.0
66,1418,15.0
66,1655,16.0
66,1757,17.0
66,2252,18.0
66,2313,19.0
66,2334,20.0
66,2405,21.0
66,2488,22.0
66,2525,23.0
66,2542,24.0
66,2555,25.0
66,2570,26.0
66,2577,27.0
66,2648,28.0
66,2649,29.0
66,2651,30.0
67,311,1.0
67,312,2.0
67,313,3.0
67,314,4.0
67,345,5.0
67,455,6.0
67,582,7.0
67,673,8.0
67,708,9.0
67,951,10.0
67,975,11.0
67,1072,12.0
67,1084,13.0
67,1264,14.0
67,1418,15.0
67,1655,16.0
67,1757,17.0
67,2252,18.0
67,2313,19.0
67,2334,20.0
67,2405,21.0
67,2488,22.0
67,2525,23.0
67,2542,24.0
67,2555,25.0
67,2570,26.0
67,2577,27.0
67,2648,28.0
67,2649,29.0
67,2651,30.0
68,311,1.0
68,312,2.0
68,313,3.0
68,314,4.0
68,345,5.0
68,455,6.0
68,582,7.0
68,673,8.0
68,708,9.0
68,951,10.0
68,975,11.0
68,1072,12.0
68,1084,13.0
68,1264,14.0
68,1418,15.0
68,1655,16.0
68,1757,17.0
68,2252,18.0
68,2313,19.0
68,2334,20.0
68,2405,21.0
68,2488,22.0
68,2525,23.0
68,2542,24.0
68,2555,25.0
68,2570,26.0
68,2577,27.0
68,2648,28.0
68,2649,29.0
68,2651,30.0
69,311,1.0
69,312,2.0
69,313,3.0
69,314,4.0
69,345,5.0
69,455,6.0
69,582,7.0
69,673,8.0
69,708,9.0
69,951,10.0
69,975,11.0
69,1072,12.0
69,1084,13.0
69,1264,14.0
69,1418,15.0
69,1655,16.0
69,1757,17.0
69,2252,18.0
69,2313,19.0
69,2334,20.0
69,2405,21.0
69,2488,22.0
69,2525,23.0
69,2542,24.0
69,2555,25.0
69,2570,26.0
69,2577,27.0
69,2648,28.0
69,2649,29.0
69,2651,30.0
70,311,1.0
70,312,2.0
70,313,3.0
70,314,4.0
70,345,5.0
70,455,6.0
70,582,7.0
70,673,8.0
70,708,9.0
70,951,10.0
70,975,11.0
70,1072,12.0
70,1084,13.0
70,1264,14.0
70,1418,15.0
70,1655,16.0
70,1757,17.0
70,2252,18.0
70,2313,19.0
70,2334,20.0
70,2405,21.0
70,2488,22.0
70,2525,23.0
70,2542,24.0
70,2555,25.0
70,2570,26.0
70,2577,27.0
70,2648,28.0
70,2649,29.0
70,2651,30.0
71,311,1.0
71,312,2.0
71,313,3.0
71,314,4.0
71,345,5.0
71,455,6.0
71,582,7.0
71,673,8.0
71,708,9.0
71,951,10.0
71,975,11.0
71,1072,12.0
71,1084,13.0
71,1264,14.0
71,1418,15.0
71,1655,16.0
71,1757,17.0
71,2252,18.0
71,2313,19.0
71,2334,20.0
71,2405,21.0
71,2488,22.0
71,2525,23.0
71,2542,24.0
71,2555,25.0
71,2570,26.0
71,2577,27.0
71,2648,28.0
71,2649,29.0
71,2651,30.0
72,311,1.0
72,312,2.0
72,313,3.0
72,314,4.0
72,345,5.0
72,455,6.0
72,582,7.0
72,673,8.0
72,708,9.0
72,951,10.0
72,975,11.0
72,1072,12.0
72,1084,13.0
72,1264,14.0
72,1418,15.0
72,1655,16.0
72,1757,17.0
72,2252,18.0
72,2313,19.0
72,2334,20.0
72,2405,21.0
72,2488,22.0
72,2525,23.0
72,2542,24.0
72,2555,25.0
72,2570,26.0
72,2577,27.0
72,2648,28.0
72,2649,29.0
72,2651,30.0
73,311,1.0
73,312,2.0
73,313,3.0
73,314,4.0
73,345,5.0
73,455,6.0
73,582,7.0
73,673,8.0
73,708,9.0
73,951,10.0
73,975,11.0
73,1072,12.0
73,1084,13.0
73,1264,14.0
73,1418,15.0
73,1655,16.0
73,1757,17.0
73,2252,18.0
73,2313,19.0
73,2334,20.0
73,2405,21.0
73,2488,22.0
73,2525,23.0
73,2542,24.0
73,2555,25.0
73,2570,26.0
73,2577,27.0
73,2648,28.0
73,2649,29.0
73,2651,30.0
74,311,1.0
74,312,2.0
74,313,3.0
74,314,4.0
74,345,5.0
74,455,6.0
74,582,7.0
74,673,8.0
74,708,9.0
74,951,10.0
74,975,11.0
74,1072,12.0
74,1084,13.0
74,1264,14.0
74,1418,15.0
74,1655,16.0
74,1757,17.0
74,2252,18.0
74,2313,19.0
74,2334,20.0
74,2405,21.0
74,2488,22.0
74,2525,23.0
74,2542,24.0
74,2555,25.0
74,2570,26.0
74,2577,27.0
74,2648,28.0
74,2649,29.0
74,2651,30.0
75,311,1.0
75,312,2.0
75,313,3.0
75,314,4.0
75,345,5.0
75,455,6.0
75,582,7.0
75,673,8.0
75,708,9.0
75,951,10.0
75,975,11.0
75,1072,12.0
75,1084,13.0
75,1264,14.0
75,1418,15.0
75,1655,16.0
75,1757,17.0
75,2252,18.0
75,2313,19.0
75,2334,20.0
75,2405,21.0
75,2488,22.0
75,2525,23.0
75,2542,24.0
75,2555,25.0
75,2570,26.0
75,2577,27.0
75,2648,28.0
75,2649,29.0
75,2651,30.0
76,311,1.0
76,312,2.0
76,313,3.0
76,314,4.0
76,345,5.0
76,455,6.0
76,582,7.0
76,673,8.0
76,708,9.0
76,951,10.0
76,975,11.0
76,1072,12.0
76,1084,13.0
76,1264,14.0
76,1418,15.0
76,1655,16.0
76,1757,17.0
76,2252,18.0
76,2313,19.0
76,2334,20.0
76,2405,21.0
76,2488,22.0
76,2525,23.0
76,2542,24.0
76,2555,25.0
76,2570,26.0
76,2577,27.0
76,2648,28.0
76,2649,29.0
76,2651,30.0
77,311,1.0
77,312,2.0
77,313,3.0
77,314,4.0
77,345,5.0
77,455,6.0
77,582,7.0
77,673,8.0
77,708,9.0
77,951,10.0
77,975,11.0
77,1072,12.0
77,1084,13.0
77,1264,14.0
77,1418,15.0
77,1655,16.0
77,1757,17.0
77,2252,18.0
77,2313,19.0
77,2334,20.0
77,2405,21.0
77,2488,22.0
77,2525,23.0
77,2542,24.0
77,2555,25.0
77,2570,26.0
77,2577,27.0
77,2648,28.0
77,2649,29.0
77,2651,30.0
78,311,1.0
78,312,2.0
78,313,3.0
78,314,4.0
78,345,5.0
78,455,6.0
78,582,7.0
78,673,8.0
78,708,9.0
78,951,10.0
78,975,11.0
78,1072,12.0
78,1084,13.0
78,1264,14.0
78,1418,15.0
78,1655,16.0
78,1757,17.0
78,2252,18.0
78,2313,19.0
78,2334,20.0
78,2405,21.0
78,2488,22.0
78,2525,23.0
78,2542,24.0
78,2555,25.0
78,2570,26.0
78,2577,27.0
78,2648,28.0
78,2649,29.0
78,2651,30.0
79,311,1.0
79,312,2.0
79,313,3.0
79,314,4.0
79,345,5.0
79,455,6.0
79,582,7.0
79,673,8.0
79,708,9.0
79,951,10.0
79,975,11.0
79,1072,12.0
79,1084,13.0
79,1264,14.0
79,1418,15.0
79,1655,16.0
79,1757,17.0
79,2252,18.0
79,2313,19.0
79,2334,20.0
79,2405,21.0
79,2488,22.0
79,2525,23.0
79,2542,24.0
79,2555,25.0
79,2570,26.0
79,2577,27.0
79,2648,28.0
79,2649,29.0
79,2651,30.0
80,11757,1.0
80,311,2.0
80,312,3.0
80,313,4.0
80,314,5.0
80,345,6.0
80,455,7.0
80,582,8.0
80,673,9.0
80,708,10.0
80,951,11.0
80,975,12.0
80,1072,13.0
80,1084,14.0
80,1264,15.0
80,1418,16.0
80,1655,17.0
80,1757,18.0
80,2252,19.0
80,2313,20.0
80,2334,21.0
80,2405,22.0
80,2488,23.0
80,2525,24.0
80,2542,25.0
80,2555,26.0
80,2570,27.0
80,2577,28.0
80,2648,29.0
80,2649,30.0
81,311,1.0
81,312,2.0
81,313,3.0
81,314,4.0
81,345,5.0
81,455,6.0
81,582,7.0
81,673,8.0
81,708,9.0
81,951,10.0
81,975,11.0
81,1072,12.0
81,1084,13.0
81,1264,14.0
81,1418,15.0
81,1655,16.0
81,1757,17.0
81,2252,18.0
81,2313,19.0
81,2334,20.0
81,2405,21.0
81,2488,22.0
81,2525,23.0
81,2542,24.0
81,2555,25.0
81,2570,26.0
81,2577,27.0
81,2648,28.0
81,2649,29.0
81,2651,30.0
82,311,1.0
82,312,2.0
82,313,3.0
82,314,4.0
82,345,5.0
82,455,6.0
82,582,7.0
82,673,8.0
82,708,9.0
82,951,10.0
82,975,11.0
82,1072,12.0
82,1084,13.0
82,1264,14.0
82,1418,15.0
82,1655,16.0
82,1757,17.0
82,2252,18.0
82,2313,19.0
82,2334,20.0
82,2405,21.0
82,2488,22.0
82,2525,23.0
82,2542,24.0
82,2555,25.0
82,2570,26.0
82,2577,27.0
82,2648,28.0
82,2649,29.0
82,2651,30.0
83,311,1.0
83,312,2.0
83,313,3.0
83,314,4.0
83,345,5.0
83,455,6.0
83,582,7.0
83,673,8.0
83,708,9.0
83,951,10.0
83,975,11.0
83,1072,12.0
83,1084,13.0
83,1264,14.0
83,1418,15.0
83,1655,16.0
83,1757,17.0
83,2252,18.0
83,2313,19.0
83,2334,20.0
83,2405,21.0
83,2488,22.0
83,2525,23.0
83,2542,24.0
83,2555,25.0
83,2570,26.0
83,2577,27.0
83,2648,28.0
83,2649,29.0
83,2651,30.0
84,311,1.0
84,312,2.0
84,313,3.0
84,314,4.0
84,345,5.0
84,455,6.0
84,582,7.0
84,673,8.0
84,708,9.0
84,951,10.0
84,975,11.0
84,1072,12.0
84,1084,13.0
84,1264,14.0
84,1418,15.0
84,1655,16.0
84,1757,17.0
84,2252,18.0
84,2313,19.0
84,2334,20.0
84,2405,21.0
84,2488,22.0
84,2525,23.0
84,2542,24.0
84,2555,25.0
84,2570,26.0
84,2577,27.0
84,2648,28.0
84,2649,29.0
84,2651,30.0
85,311,1.0
85,312,2.0
85,313,3.0
85,314,4.0
85,345,5.0
85,455,6.0
85,582,7.0
85,673,8.0
85,708,9.0
85,951,10.0
85,975,11.0
85,1072,12.0
85,1084,13.0
85,1264,14.0
85,1418,15.0
85,1655,16.0
85,1757,17.0
85,2252,18.0
85,2313,19.0
85,2334,20.0
85,2405,21.0
85,2488,22.0
85,2525,23.0
85,2542,24.0
85,2555,25.0
85,2570,26.0
85,2577,27.0
85,2648,28.0
85,2649,29.0
85,2651,30.0
86,311,1.0
86,312,2.0
86,313,3.0
86,314,4.0
86,345,5.0
86,455,6.0
86,582,7.0
86,673,8.0
86,708,9.0
86,951,10.0
86,975,11.0
86,1072,12.0
86,1084,13.0
86,1264,14.0
86,1418,15.0
86,1655,16.0
86,1757,17.0
86,2252,18.0
86,2313,19.0
86,2334,20.0
86,2405,21.0
86,2488,22.0
86,2525,23.0
86,2542,24.0
86,2555,25.0
86,2570,26.0
86,2577,27.0
86,2648,28.0
86,2649,29.0
86,2651,30.0
87,311,1.0
87,312,2.0
87,313,3.0
87,314,4.0
87,345,5.0
87,455,6.0
87,582,7.0
87,673,8.0
87,708,9.0
87,951,10.0
87,975,11.0
87,1072,12.0
87,1084,13.0
87,1264,14.0
87,1418,15.0
87,1655,16.0
87,1757,17.0
87,2252,18.0
87,2313,19.0
87,2334,20.0
87,2405,21.0
87,2488,22.0
87,2525,23.0
87,2542,24.0
87,2555,25.0
87,2570,26.0
87,2577,27.0
87,2648,28.0
87,2649,29.0
87,2651,30.0
88,311,1.0
88,312,2.0
88,313,3.0
88,314,4.0
88,345,5.0
88,455,6.0
88,582,7.0
88,673,8.0
88,708,9.0
88,951,10.0
88,975,11.0
88,1072,12.0
88,1084,13.0
88,1264,14.0
88,1418,15.0
88,1655,16.0
88,1757,17.0
88,2252,18.0
88,2313,19.0
88,2334,20.0
88,2405,21.0
88,2488,22.0
88,2525,23.0
88,2542,24.0
88,2555,25.0
88,2570,26.0
88,2577,27.0
88,2648,28.0
88,2649,29.0
88,2651,30.0
89,311,1.0
89,312,2.0
89,313,3.0
89,314,4.0
89,345,5.0
89,455,6.0
89,582,7.0
89,673,8.0
89,708,9.0
89,951,10.0
89,975,11.0
89,1072,12.0
89,1084,13.0
89,1264,14.0
89,1418,15.0
89,1655,16.0
89,1757,17.0
89,2252,18.0
89,2313,19.0
89,2334,20.0
89,2405,21.0
89,2488,22.0
89,2525,23.0
89,2542,24.0
89,2555,25.0
89,2570,26.0
89,2577,27.0
89,2648,28.0
89,2649,29.0
89,2651,30.0
90,311,1.0
90,312,2.0
90,313,3.0
90,314,4.0
90,345,5.0
90,455,6.0
90,582,7.0
90,673,8.0
90,708,9.0
90,951,10.0
90,975,11.0
90,1072,12.0
90,1084,13.0
90,1264,14.0
90,1418,15.0
90,1655,16.0
90,1757,17.0
90,2252,18.0
90,2313,19.0
90,2334,20.0
90,2405,21.0
90,2488,22.0
90,2525,23.0
90,2542,24.0
90,2555,25.0
90,2570,26.0
90,2577,27.0
90,2648,28.0
90,2649,29.0
90,2651,30.0
91,311,1.0
91,312,2.0
91,313,3.0
91,314,4.0
91,345,5.0
91,455,6.0
91,582,7.0
91,673,8.0
91,708,9.0
91,951,10.0
91,975,11.0
91,1072,12.0
91,1084,13.0
91,1264,14.0
91,1418,15.0
91,1655,16.0
91,1757,17.0
91,2252,18.0
91,2313,19.0
91,2334,20.0
91,2405,21.0
91,2488,22.0
91,2525,23.0
91,2542,24.0
91,2555,25.0
91,2570,26.0
91,2577,27.0
91,2648,28.0
91,2649,29.0
91,2651,30.0
92,311,1.0
92,312,2.0
92,313,3.0
92,314,4.0
92,345,5.0
92,455,6.0
92,582,7.0
92,673,8.0
92,708,9.0
92,951,10.0
92,975,11.0
92,1072,12.0
92,1084,13.0
92,1264,14.0
92,1418,15.0
92,1655,16.0
92,1757,17.0
92,2252,18.0
92,2313,19.0
92,2334,20.0
92,2405,21.0
92,2488,22.0
92,2525,23.0
92,2542,24.0
92,2555,25.0
92,2570,26.0
92,2577,27.0
92,2648,28.0
92,2649,29.0
92,2651,30.0
93,311,1.0
93,312,2.0
93,313,3.0
93,314,4.0
93,345,5.0
93,455,6.0
93,582,7.0
93,673,8.0
93,708,9.0
93,951,10.0
93,975,11.0
93,1072,12.0
93,1084,13.0
93,1264,14.0
93,1418,15.0
93,1655,16.0
93,1757,17.0
93,2252,18.0
93,2313,19.0
93,2334,20.0
93,2405,21.0
93,2488,22.0
93,2525,23.0
93,2542,24.0
93,2555,25.0
93,2570,26.0
93,2577,27.0
93,2648,28.0
93,2649,29.0
93,2651,30.0
94,311,1.0
94,312,2.0
94,313,3.0
94,314,4.0
94,345,5.0
94,455,6.0
94,582,7.0
94,673,8.0
94,708,9.0
94,951,10.0
94,975,11.0
94,1072,12.0
94,1084,13.0
94,1264,14.0
94,1418,15.0
94,1655,16.0
94,1757,17.0
94,2252,18.0
94,2313,19.0
94,2334,20.0
94,2405,21.0
94,2488,22.0
94,2525,23.0
94,2542,24.0
94,2555,25.0
94,2570,26.0
94,2577,27.0
94,2648,28.0
94,2649,29.0
94,2651,30.0
95,311,1.0
95,312,2.0
95,313,3.0
95,314,4.0
95,345,5.0
95,455,6.0
95,582,7.0
95,673,8.0
95,708,9.0
95,951,10.0
95,975,11.0
95,1072,12.0
95,1084,13.0
95,1264,14.0
95,1418,15.0
95,1655,16.0
95,1757,17.0
95,2252,18.0
95,2313,19.0
95,2334,20.0
95,2405,21.0
95,2488,22.0
95,2525,23.0
95,2542,24.0
95,2555,25.0
95,2570,26.0
95,2577,27.0
95,2648,28.0
95,2649,29.0
95,2651,30.0
96,311,1.0
96,312,2.0
96,313,3.0
96,314,4.0
96,345,5.0
96,455,6.0
96,582,7.0
96,673,8.0
96,708,9.0
96,951,10.0
96,975,11.0
96,1072,12.0
96,1084,13.0
96,1264,14.0
96,1418,15.0
96,1655,16.0
96,1757,17.0
96,2252,18.0
96,2313,19.0
96,2334,20.0
96,2405,21.0
96,2488,22.0
96,2525,23.0
96,2542,24.0
96,2555,25.0
96,2570,26.0
96,2577,27.0
96,2648,28.0
96,2649,29.0
96,2651,30.0
97,311,1.0
97,312,2.0
97,313,3.0
97,314,4.0
97,345,5.0
97,455,6.0
97,582,7.0
97,673,8.0
97,708,9.0
97,951,10.0
97,975,11.0
97,1072,12.0
97,1084,13.0
97,1264,14.0
97,1418,15.0
97,1655,16.0
97,1757,17.0
97,2252,18.0
97,2313,19.0
97,2334,20.0
97,2405,21.0
97,2488,22.0
97,2525,23.0
97,2542,24.0
97,2555,25.0
97,2570,26.0
97,2577,27.0
97,2648,28.0
97,2649,29.0
97,2651,30.0
98,7054,1.0
98,311,2.0
98,312,3.0
98,313,4.0
98,314,5.0
98,345,6.0
98,455,7.0
98,582,8.0
98,673,9.0
98,708,10.0
98,951,11.0
98,975,12.0
98,1072,13.0
98,1084,14.0
98,1264,15.0
98,1418,16.0
98,1655,17.0
98,1757,18.0
98,2252,19.0
98,2313,20.0
98,2334,21.0
98,2405,22.0
98,2488,23.0
98,2525,24.0
98,2542,25.0
98,2555,26.0
98,2570,27.0
98,2577,28.0
98,2648,29.0
98,2649,30.0
99,311,1.0
99,312,2.0
99,313,3.0
99,314,4.0
99,345,5.0
99,455,6.0
99,582,7.0
99,673,8.0
99,708,9.0
99,951,10.0
99,975,11.0
99,1072,12.0
99,1084,13.0
99,1264,14.0
99,1418,15.0
99,1655,16.0
99,1757,17.0
99,2252,18.0
99,2313,19.0
99,2334,20.0
99,2405,21.0
99,2488,22.0
99,2525,23.0
99,2542,24.0
99,2555,25.0
99,2570,26.0
99,2577,27.0
99,2648,28.0
99,2649,29.0
99,2651,30.0
100,311,1.0
100,312,2.0
100,313,3.0
100,314,4.0
100,345,5.0
100,455,6.0
100,582,7.0
100,673,8.0
100,708,9.0
100,951,10.0
100,975,11.0
100,1072,12.0
100,1084,13.0
100,1264,14.0
100,1418,15.0
100,1655,16.0
100,1757,17.0
100,2252,18.0
100,2313,19.0
100,2334,20.0
100,2405,21.0
100,2488,22.0
100,2525,23.0
100,2542,24.0
100,2555,25.0
100,2570,26.0
100,2577,27.0
100,2648,28.0
100,2649,29.0
100,2651,30.0
101,311,1.0
101,312,2.0
101,313,3.0
101,314,4.0
101,345,5.0
101,455,6.0
101,582,7.0
101,673,8.0
101,708,9.0
101,951,10.0
101,975,11.0
101,1072,12.0
101,1084,13.0
101,1264,14.0
101,1418,15.0
101,1655,16.0
101,1757,17.0
101,2252,18.0
101,2313,19.0
101,2334,20.0
101,2405,21.0
101,2488,22.0
101,2525,23.0
101,2542,24.0
101,2555,25.0
101,2570,26.0
101,2577,27.0
101,2648,28.0
101,2649,29.0
101,2651,30.0
102,311,1.0
102,312,2.0
102,313,3.0
102,314,4.0
102,345,5.0
102,455,6.0
102,582,7.0
102,673,8.0
102,708,9.0
102,951,10.0
102,975,11.0
102,1072,12.0
102,1084,13.0
102,1264,14.0
102,1418,15.0
102,1655,16.0
102,1757,17.0
102,2252,18.0
102,2313,19.0
102,2334,20.0
102,2405,21.0
102,2488,22.0
102,2525,23.0
102,2542,24.0
102,2555,25.0
102,2570,26.0
102,2577,27.0
102,2648,28.0
102,2649,29.0
102,2651,30.0
103,311,1.0
103,312,2.0
103,313,3.0
103,314,4.0
103,345,5.0
103,455,6.0
103,582,7.0
103,673,8.0
103,708,9.0
103,951,10.0
103,975,11.0
103,1072,12.0
103,1084,13.0
103,1264,14.0
103,1418,15.0
103,1655,16.0
103,1757,17.0
103,2252,18.0
103,2313,19.0
103,2334,20.0
103,2405,21.0
103,2488,22.0
103,2525,23.0
103,2542,24.0
103,2555,25.0
103,2570,26.0
103,2577,27.0
103,2648,28.0
103,2649,29.0
103,2651,30.0
104,311,1.0
104,312,2.0
104,313,3.0
104,314,4.0
104,345,5.0
104,455,6.0
104,582,7.0
104,673,8.0
104,708,9.0
104,951,10.0
104,975,11.0
104,1072,12.0
104,1084,13.0
104,1264,14.0
104,1418,15.0
104,1655,16.0
104,1757,17.0
104,2252,18.0
104,2313,19.0
104,2334,20.0
104,2405,21.0
104,2488,22.0
104,2525,23.0
104,2542,24.0
104,2555,25.0
104,2570,26.0
104,2577,27.0
104,2648,28.0
104,2649,29.0
104,2651,30.0
105,311,1.0
105,312,2.0
105,313,3.0
105,314,4.0
105,345,5.0
105,455,6.0
105,582,7.0
105,673,8.0
105,708,9.0
105,951,10.0
105,975,11.0
105,1072,12.0
105,1084,13.0
105,1264,14.0
105,1418,15.0
105,1655,16.0
105,1757,17.0
105,2252,18.0
105,2313,19.0
105,2334,20.0
105,2405,21.0
105,2488,22.0
105,2525,23.0
105,2542,24.0
105,2555,25.0
105,2570,26.0
105,2577,27.0
105,2648,28.0
105,2649,29.0
105,2651,30.0
106,311,1.0
106,312,2.0
106,313,3.0
106,314,4.0
106,345,5.0
106,455,6.0
106,582,7.0
106,673,8.0
106,708,9.0
106,951,10.0
106,975,11.0
106,1072,12.0
106,1084,13.0
106,1264,14.0
106,1418,15.0
106,1655,16.0
106,1757,17.0
106,2252,18.0
106,2313,19.0
106,2334,20.0
106,2405,21.0
106,2488,22.0
106,2525,23.0
106,2542,24.0
106,2555,25.0
106,2570,26.0
106,2577,27.0
106,2648,28.0
106,2649,29.0
106,2651,30.0
107,311,1.0
107,312,2.0
107,313,3.0
107,314,4.0
107,345,5.0
107,455,6.0
107,582,7.0
107,673,8.0
107,708,9.0
107,951,10.0
107,975,11.0
107,1072,12.0
107,1084,13.0
107,1264,14.0
107,1418,15.0
107,1655,16.0
107,1757,17.0
107,2252,18.0
107,2313,19.0
107,2334,20.0
107,2405,21.0
107,2488,22.0
107,2525,23.0
107,2542,24.0
107,2555,25.0
107,2570,26.0
107,2577,27.0
107,2648,28.0
107,2649,29.0
107,2651,30.0
108,311,1.0
108,312,2.0
108,313,3.0
108,314,4.0
108,345,5.0
108,455,6.0
108,582,7.0
108,673,8.0
108,708,9.0
108,951,10.0
108,975,11.0
108,1072,12.0
108,1084,13.0
108,1264,14.0
108,1418,15.0
108,1655,16.0
108,1757,17.0
108,2252,18.0
108,2313,19.0
108,2334,20.0
108,2405,21.0
108,2488,22.0
108,2525,23.0
108,2542,24.0
108,2555,25.0
108,2570,26.0
108,2577,27.0
108,2648,28.0
108,2649,29.0
108,2651,30.0
109,311,1.0
109,312,2.0
109,313,3.0
109,314,4.0
109,345,5.0
109,455,6.0
109,582,7.0
109,673,8.0
109,708,9.0
109,951,10.0
109,975,11.0
109,1072,12.0
109,1084,13.0
109,1264,14.0
109,1418,15.0
109,1655,16.0
109,1757,17.0
109,2252,18.0
109,2313,19.0
109,2334,20.0
109,2405,21.0
109,2488,22.0
109,2525,23.0
109,2542,24.0
109,2555,25.0
109,2570,26.0
109,2577,27.0
109,2648,28.0
109,2649,29.0
109,2651,30.0
110,311,1.0
110,312,2.0
110,313,3.0
110,314,4.0
110,345,5.0
110,455,6.0
110,582,7.0
110,673,8.0
110,708,9.0
110,951,10.0
110,975,11.0
110,1072,12.0
110,1084,13.0
110,1264,14.0
110,1418,15.0
110,1655,16.0
110,1757,17.0
110,2252,18.0
110,2313,19.0
110,2334,20.0
110,2405,21.0
110,2488,22.0
110,2525,23.0
110,2542,24.0
110,2555,25.0
110,2570,26.0
110,2577,27.0
110,2648,28.0
110,2649,29.0
